id,scrape_id,last_scraped,source,name,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_location,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count
865591293159732087,20241214212418,2024-12-15,previous scrape,"Villa Can Guanche, Alcudia. Majorca.",189756044,Hernan,2018-05-15,"Alcúdia, Spain",within a day,100%,93%,t,1,1,"['email', 'phone']",t,t,"Cielo de Bonaire, Illes Balears, Spain",Alcúdia,,39.85942,3.15283,Entire villa,Entire home/apt,6,,3,,,t,0,0,0,0,2024-12-15,15,9,0,2023-07-07,2024-09-21,4.93,4.93,4.93,5,4.93,4.87,4.73,f,1
865592674548704290,20241214212418,2024-12-15,city scrape,Your Perfect Vacation Home,26164039,Colm,2015-01-15,"London, United Kingdom",within a few hours,100%,77%,t,1,1,"['email', 'phone']",t,t,"Sóller, Illes Balears, Spain",Sóller,,39.76581,2.71326,Entire townhouse,Entire home/apt,8,2,4,5,$500.00,t,27,57,87,233,2024-12-15,28,23,0,2023-08-19,2024-11-04,4.96,4.96,4.93,4.96,5,4.96,4.93,f,1
865614141698553508,20241214212418,2024-12-15,city scrape,"Rustic house with private pool, ""Alcoraia""",44976961,Balear,2015-09-24,"Palma, Spain",within a day,60%,41%,t,21,35,"['email', 'phone']",t,t,,Campos,,39.38558,3.04347,Entire villa,Entire home/apt,10,3,5,9,$188.00,t,5,5,30,176,2024-12-15,0,0,0,,,,,,,,,,f,21
865616394660872727,20241214212418,2024-12-15,city scrape,"Villa with private pool, ""Son Barbut Nou""",44976961,Balear,2015-09-24,"Palma, Spain",within a day,60%,41%,t,21,35,"['email', 'phone']",t,t,"Campos, Balearic Islands, Spain",Campos,,39.43855,3.06983,Entire home,Entire home/apt,6,2,3,5,$162.00,t,22,22,22,71,2024-12-15,0,0,0,,,,,,,,,,f,21
859427705248553394,20241214212418,2024-12-15,city scrape,Villa Can Tomas,432584184,Holidu,2021-11-19,"Madrid, Spain",within an hour,100%,100%,f,482,973,"['email', 'phone']",t,t,,Pollença,,39.87162467,3.065325967,Entire villa,Entire home/apt,6,2,2,4,$221.00,t,30,60,90,365,2024-12-15,3,1,0,2023-07-15,2024-10-13,5,4.67,4.67,5,4.67,4.67,4.67,t,69
859849430027523633,20241214212418,2024-12-15,city scrape,Idyllischer Fincatraum Cas Cantó,129822323,Thorsten,2017-05-11,"Es Llombards, Spain",within a few hours,91%,85%,t,19,21,"['email', 'phone', 'work_email']",t,t,,Santanyí,,39.35778,3.0875,Entire home,Entire home/apt,8,3,4,4,$224.00,t,0,0,0,161,2024-12-15,16,8,0,2023-04-12,2024-10-08,5,4.81,4.94,5,5,4.88,4.94,f,19
860089484641802490,20241214212418,2024-12-15,city scrape,Majorcan Style Luxury Finca with Gym in Pollença,33349791,Julius,2015-05-14,"Berlin, Germany",within an hour,100%,96%,t,4,4,"['email', 'phone']",t,t,,Pollença,,39.86048345,3.020842171,Entire home,Entire home/apt,8,4,5,7,$390.00,t,22,22,36,304,2024-12-15,3,1,0,2023-08-05,2024-06-08,5,4.67,5,5,5,4,4.33,f,1
860755626151673197,20241214212418,2024-12-15,city scrape,Apartamento Bel Planta Baja First Line Pinewalk,29955329,Mallorca North Villas,2015-03-24,"Pollença, Spain",within an hour,90%,97%,f,22,46,"['email', 'phone', 'work_email']",t,t,,Pollença,,39.90978,3.08532,Entire rental unit,Entire home/apt,6,2,3,5,$235.00,t,0,0,0,166,2024-12-15,1,1,0,2024-07-13,2024-07-13,5,4,5,4,5,5,4,t,20
860756423791435826,20241214212418,2024-12-15,city scrape,Apartamento Voramar Ii: Primera Línea en Pine Walk,29955329,Mallorca North Villas,2015-03-24,"Pollença, Spain",within an hour,90%,97%,f,22,46,"['email', 'phone', 'work_email']",t,t,,Pollença,,39.90837,3.08482,Entire rental unit,Entire home/apt,4,2,2,4,$169.00,t,21,51,81,300,2024-12-15,1,1,0,2024-06-30,2024-06-30,4,5,5,4,4,4,4,t,20
860899067884405984,20241214212418,2024-12-15,city scrape,Apartamento Oros de Malasigeni,432584184,Holidu,2021-11-19,"Madrid, Spain",within an hour,100%,100%,f,482,973,"['email', 'phone']",t,t,,Capdepera,,39.65608071,3.438639598,Entire rental unit,Entire home/apt,4,2,2,4,$160.00,t,28,58,88,363,2024-12-15,2,1,0,2023-08-10,2024-08-28,4,4,3.5,1,2,5,3.5,t,69
860899115128207549,20241214212418,2024-12-15,city scrape,Estudio en Finca Son Guardiola 7,432584184,Holidu,2021-11-19,"Madrid, Spain",within an hour,100%,100%,f,482,973,"['email', 'phone']",t,t,,Llucmajor,,39.465694,2.894705,Entire rental unit,Entire home/apt,2,1,1,1,$90.00,t,29,59,89,357,2024-12-15,3,2,0,2023-09-19,2024-09-15,5,5,5,5,5,5,5,t,69
860899123587267033,20241214212418,2024-12-15,city scrape,Estudio en Finca Son Guardiola 3,432584184,Holidu,2021-11-19,"Madrid, Spain",within an hour,100%,100%,f,482,973,"['email', 'phone']",t,t,,Llucmajor,,39.465694,2.894705,Entire rental unit,Entire home/apt,2,1,1,1,$90.00,t,29,59,89,364,2024-12-15,5,4,0,2023-09-14,2024-10-17,5,5,5,5,4.2,4.6,4.75,t,69
838325111715558341,20241214212418,2024-12-15,city scrape,Coliving Rooms Mallorca,499200977,Carol,2023-02-02,,within a few hours,100%,78%,f,4,6,"['email', 'phone']",t,t,,Sa Pobla,,39.76616,3.02142,Private room in home,Private room,1,3,1,1,$20.00,t,8,16,20,233,2024-12-15,6,4,0,2023-04-29,2024-11-03,4.83,4.67,4.33,4.67,5,4.67,4.67,f,4
865617086315857549,20241214212418,2024-12-15,city scrape,"Villa with pool and air conditioning, ""Ca'n Cova""",44976961,Balear,2015-09-24,"Palma, Spain",within a day,60%,41%,t,21,35,"['email', 'phone']",t,t,"Illes Balears, Spain",Santanyí,,39.34209,3.0926,Entire villa,Entire home/apt,6,2,3,5,$163.00,t,5,5,5,193,2024-12-15,3,2,0,2023-08-12,2024-09-15,4.67,4.67,4.33,4.67,5,5,4.33,f,21
865621846458423601,20241214212418,2024-12-15,city scrape,"Beautiful rustic villa with pool, ""Son Mas""",44976961,Balear,2015-09-24,"Palma, Spain",within a day,60%,41%,t,21,35,"['email', 'phone']",t,t,"Campos, Illes Balears, Spain",Felanitx,,39.45065,3.08724,Entire villa,Entire home/apt,6,2,3,4,$174.00,t,26,56,86,270,2024-12-15,0,0,0,,,,,,,,,,f,21
865622104851281908,20241214212418,2024-12-15,city scrape,"Beautiful villa with pool, ""Can Xim Olivaret""",44976961,Balear,2015-09-24,"Palma, Spain",within a day,60%,41%,t,21,35,"['email', 'phone']",t,t,,Campos,,39.41715,3.05241,Entire villa,Entire home/apt,8,2,4,6,$203.00,t,0,0,0,152,2024-12-15,1,1,0,2024-08-16,2024-08-16,5,5,5,5,5,5,5,f,21
865622514417034490,20241214212418,2024-12-15,city scrape,"Beautiful rustic house with pool,""Can Crestal""",44976961,Balear,2015-09-24,"Palma, Spain",within a day,60%,41%,t,21,35,"['email', 'phone']",t,t,"Campos, Islas Baleares, Spain",Campos,,39.40347,3.08929,Entire villa,Entire home/apt,6,2,3,5,$168.00,t,10,40,70,221,2024-12-15,0,0,0,,,,,,,,,,f,21
865623538171787521,20241214212418,2024-12-15,city scrape,"Beautiful with pool, ""Sa Costa""",44976961,Balear,2015-09-24,"Palma, Spain",within a day,60%,41%,t,21,35,"['email', 'phone']",t,t,"Campos, Illes Balears, Spain",Campos,,39.45007,3.06441,Entire villa,Entire home/apt,3,3,3,6,$162.00,t,0,0,0,195,2024-12-15,0,0,0,,,,,,,,,,f,21
865624323283865507,20241214212418,2024-12-15,city scrape,"Villa with pool near Golf Son Antem, ""Can Set""",44976961,Balear,2015-09-24,"Palma, Spain",within a day,60%,41%,t,21,35,"['email', 'phone']",t,t,,Llucmajor,,39.4807,2.83941,Entire villa,Entire home/apt,8,3,5,9,$204.00,t,0,0,0,52,2024-12-15,2,2,0,2024-04-19,2024-09-11,5,5,5,5,5,5,5,f,21
865625101408531752,20241214212418,2024-12-15,city scrape,"Rustic villa near Campos with pool ""Can Palea""",44976961,Balear,2015-09-24,"Palma, Spain",within a day,60%,41%,t,21,35,"['email', 'phone']",t,t,,Campos,,39.39473,3.0872,Entire villa,Entire home/apt,7,3,5,5,$174.00,t,20,50,80,269,2024-12-15,0,0,0,,,,,,,,,,f,21
865625768398133436,20241214212418,2024-12-15,city scrape,"Beautiful Villa with private pool, ""Hereu Mas""",44976961,Balear,2015-09-24,"Palma, Spain",within a day,60%,41%,t,21,35,"['email', 'phone']",t,t,,Campos,,39.45054,3.06103,Entire villa,Entire home/apt,4,2,2,4,$255.00,t,0,0,0,0,2024-12-15,0,0,0,,,,,,,,,,f,21
865627143805246021,20241214212418,2024-12-15,city scrape,"Large villa with pool, 9 people, ""Els Horts""",44976961,Balear,2015-09-24,"Palma, Spain",within a day,60%,41%,t,21,35,"['email', 'phone']",t,t,"Illes Balears, Spain",Campos,,39.42281,3.06911,Entire villa,Entire home/apt,9,4,5,9,$365.00,t,0,0,0,0,2024-12-15,0,0,0,,,,,,,,,,f,21
865634842755067590,20241214212418,2024-12-15,city scrape,"Beautiful villa with private pool, ""Sa Pedrera""",44976961,Balear,2015-09-24,"Palma, Spain",within a day,60%,41%,t,21,35,"['email', 'phone']",t,t,,Campos,,39.3961,3.07853,Entire villa,Entire home/apt,7,3,4,7,$174.00,t,0,0,0,61,2024-12-15,0,0,0,,,,,,,,,,f,21
860899436847100863,20241214212418,2024-12-15,city scrape,Estudio en Finca Son Guardiola 8,432584184,Holidu,2021-11-19,"Madrid, Spain",within an hour,100%,100%,f,482,973,"['email', 'phone']",t,t,,Llucmajor,,39.465694,2.894705,Entire rental unit,Entire home/apt,2,1,1,2,$90.00,t,29,59,89,364,2024-12-15,3,2,0,2023-09-07,2024-07-31,3.67,4,3.67,4,3.67,4.67,3.67,t,69
860988448245049192,20241214212418,2024-12-15,previous scrape,sol y mar,508260499,Thomas Siegfried,2023-04-02,"Asunción, Paraguay",N/A,N/A,100%,f,1,2,['phone'],f,t,,Calvià,,39.5817982,2.4698999,Entire home,Entire home/apt,6,,1,,,t,0,0,0,2,2024-12-15,14,8,0,2023-07-25,2024-08-23,4.64,4.5,4.79,4.86,4.71,4.93,4.64,t,1
861212233482732534,20241214212418,2024-12-15,city scrape,Cas Siulet by Rentallorca,330373655,Juan,2020-01-24,"Petra, Spain",within an hour,100%,99%,t,69,118,"['email', 'phone']",t,t,,Alcúdia,,39.86057,3.11862,Entire home,Entire home/apt,7,2,4,4,$301.00,t,0,0,14,217,2024-12-15,6,4,0,2023-04-26,2024-10-14,5,4.83,5,4.83,4.83,5,5,t,69
861212245322032911,20241214212418,2024-12-15,city scrape,Petit Bijouc by Rentallorca,330373655,Juan,2020-01-24,"Petra, Spain",within an hour,100%,99%,t,69,118,"['email', 'phone']",t,t,,Santa Margalida,,39.75113,3.15558,Entire home,Entire home/apt,6,3,3,3,$117.00,t,13,39,66,160,2024-12-15,29,24,1,2023-06-09,2024-12-09,4.97,4.9,4.76,4.97,4.97,4.52,4.69,t,69
861268950237448176,20241214212418,2024-12-15,city scrape,Amantes de la naturaleza.,219466388,Mallorcalidad By Alicia Perrotte,2018-10-08,"Palma, Spain",within a day,60%,66%,t,5,8,['phone'],t,t,,Sóller,,39.80014291,2.701427492,Entire cottage,Entire home/apt,6,3,3,4,$340.00,t,21,51,81,246,2024-12-15,6,6,0,2024-04-11,2024-09-21,5,5,4.67,4.83,5,4.83,4.83,f,5
867056469058379456,20241214212418,2024-12-15,city scrape,"Playa & Golf, pool at 180 m from the sea Alcanada",156144596,Mallorca Villa Selection,2017-10-25,"Alcúdia, Spain",within an hour,97%,99%,f,174,235,"['email', 'phone']",t,t,,Alcúdia,,39.83926,3.1576,Entire townhouse,Entire home/apt,6,2,3,5,$144.00,t,29,59,89,364,2024-12-15,14,9,0,2023-05-28,2024-10-01,4.71,4.86,4.43,5,4.79,4.43,4.21,t,171
867065662141967255,20241214212418,2024-12-15,city scrape,Sweet Sea,469211146,Holidu,2022-07-13,"Madrid, Spain",within an hour,100%,99%,f,542,1096,"['email', 'phone']",t,t,,Alcúdia,,39.82931026,3.106464241,Entire rental unit,Entire home/apt,4,1,2,2,$86.00,t,28,58,88,356,2024-12-15,31,5,0,2022-04-10,2024-09-03,4.9,4.97,4.9,4.9,5,4.65,4.84,t,57
867177767641823061,20241214212418,2024-12-15,city scrape,V. Son Vivot by BeBreeze,106866016,BeBreeze,2016-12-11,"Alcúdia, Spain",within an hour,90%,98%,f,86,146,"['email', 'phone']",t,t,"Islas Baleares, Spain",Inca,,39.72871,2.98795,Entire home,Entire home/apt,4,3,2,3,$183.00,t,0,0,0,40,2024-12-15,1,0,0,2023-09-09,2023-09-09,5,4,5,4,5,4,5,t,85
867272851199559555,20241214212418,2024-12-15,city scrape,"Villa in Pollensa /Alcudia, Mallorca pool, garden",453769214,Martin,2022-04-11,"Pollença, Spain",within an hour,100%,100%,f,4,15,"['email', 'phone']",t,t,,Pollença,,39.86726731,3.048579744,Entire villa,Entire home/apt,8,3,4,6,"$1,000.00",t,0,0,0,115,2024-12-15,2,2,0,2024-08-10,2024-09-04,4.5,5,5,5,5,4.5,4.5,t,4
865956510548925176,20241214212418,2024-12-15,city scrape,Sa Caseta Rustic Villa,469211146,Holidu,2022-07-13,"Madrid, Spain",within an hour,100%,99%,f,542,1096,"['email', 'phone']",t,t,,Santanyí,,39.38409407,3.223815884,Entire villa,Entire home/apt,6,3,3,4,$150.00,t,29,59,89,364,2024-12-15,2,1,0,2023-06-12,2024-06-09,3.5,3.5,3.5,4.5,4.5,4.5,3,t,57
866026477021916834,20241214212418,2024-12-15,city scrape,Encantador Molino con piscina - Cyclists welcome!,258626123,Monica,2019-04-28,"Barcelona, Spain",within a few hours,100%,40%,f,8,10,"['email', 'phone', 'work_email']",t,t,,Alcúdia,,39.85801694,3.122787689,Entire home,Entire home/apt,6,2,4,6,$206.00,t,15,45,75,235,2024-12-15,27,15,0,2023-05-31,2024-10-28,4.74,4.81,4.74,4.89,4.89,4.93,4.56,f,3
866191081243060140,20241214212418,2024-12-15,city scrape,Chalet Falcó with Private Pool and Garden,507261788,Mallorca Holidays,2023-03-27,,within an hour,100%,92%,f,16,31,"['email', 'phone']",t,t,,Alcúdia,,39.8384754,3.1170895,Entire chalet,Entire home/apt,6,2,3,5,$316.00,t,0,0,0,83,2024-12-15,0,0,0,,,,,,,,,,t,11
866191736096138679,20241214212418,2024-12-15,city scrape,Residencial Llenaire Apartment,507261788,Mallorca Holidays,2023-03-27,,within an hour,100%,92%,f,16,31,"['email', 'phone']",t,t,,Pollença,,39.8923598,3.0760297,Entire rental unit,Entire home/apt,4,1,2,3,$124.00,t,0,0,0,204,2024-12-15,0,0,0,,,,,,,,,,t,11
866191742602393987,20241214212418,2024-12-15,city scrape,"Tamarels apartment in Pollensa, Mallorca",507261788,Mallorca Holidays,2023-03-27,,within an hour,100%,92%,f,16,31,"['email', 'phone']",t,t,,Pollença,,39.8986375,3.0752963,Entire rental unit,Entire home/apt,4,1,2,3,$123.00,t,16,46,76,308,2024-12-15,2,2,0,2024-07-21,2024-09-03,4.5,4.5,5,4,5,5,4.5,t,11
866191950817334918,20241214212418,2024-12-15,city scrape,"Lleón town house in Pollensa, Mallorca",507261788,Mallorca Holidays,2023-03-27,,within an hour,100%,92%,f,16,31,"['email', 'phone']",t,t,,Pollença,,39.8785693,3.0155203,Entire home,Entire home/apt,6,2,3,4,$259.00,t,0,0,0,259,2024-12-15,0,0,0,,,,,,,,,,t,11
866191962363017560,20241214212418,2024-12-15,city scrape,Mendez apartment by the sea,507261788,Mallorca Holidays,2023-03-27,,within an hour,100%,92%,f,16,31,"['email', 'phone']",t,t,,Pollença,,39.909327,3.0845043,Entire rental unit,Entire home/apt,4,2,2,3,$219.00,t,27,57,87,285,2024-12-15,0,0,0,,,,,,,,,,t,11
866191964867545412,20241214212418,2024-12-15,city scrape,Villa La sorteta de Cuxach,507261788,Mallorca Holidays,2023-03-27,,within an hour,100%,92%,f,16,31,"['email', 'phone']",t,t,,Pollença,,39.89067602,3.019703146,Entire villa,Entire home/apt,6,1,3,4,$575.00,t,0,0,0,173,2024-12-15,0,0,0,,,,,,,,,,t,11
866445684559573032,20241214212418,2024-12-15,city scrape,Suite - Palma,303293630,Estrella,2019-10-19,"Palma, Spain",within a few hours,92%,93%,f,4,6,"['email', 'phone']",t,t,,Palma de Mallorca,,39.5808318,2.6491483,Private room in rental unit,Private room,2,1,1,1,$20.00,t,0,13,43,243,2024-12-15,24,0,0,2023-05-05,2023-08-28,4.54,4.58,4.67,4.63,4.75,4.67,4.54,f,3
866459710805183019,20241214212418,2024-12-15,city scrape,Porto Comfort,509374741,Yane,2023-04-10,"Palma, Spain",within an hour,100%,100%,t,1,1,"['email', 'phone']",t,t,"Porto Cristo, Illes Balears, Spain",Manacor,,39.54104,3.33391,Entire rental unit,Entire home/apt,4,1,3,4,$60.00,t,6,30,47,47,2024-12-15,55,27,0,2023-05-19,2024-11-10,4.84,4.85,4.91,4.87,4.96,4.78,4.73,t,1
866550959821882110,20241214212418,2024-12-15,city scrape,Céntrico 350 m de la playa,503321799,Ahmed,2023-03-01,,a few days or more,0%,0%,f,2,7,"['email', 'phone']",t,t,,Palma de Mallorca,,39.57339,2.6667,Private room in rental unit,Private room,1,1,1,1,$42.00,,30,60,90,365,2024-12-15,0,0,0,,,,,,,,,,f,2
867339023920824257,20241214212418,2024-12-15,city scrape,Dúplex en el centro del pueblo,403968407,Pedro,2021-05-28,,within an hour,100%,98%,t,12,12,"['email', 'phone']",t,t,,Artà,,39.7373,3.27797,Entire home,Entire home/apt,6,3,3,5,$41.00,t,0,0,0,0,2024-12-15,36,26,1,2023-06-05,2024-11-17,4.97,4.97,4.81,4.94,4.94,4.94,4.78,t,11
867911825346971450,20241214212418,2024-12-15,city scrape,Acogedor apartamento de lujo,509700304,Isabel Maria,2023-04-12,,N/A,N/A,0%,f,1,1,"['email', 'phone']",t,t,"Llucmajor, Illes Balears, Spain",Llucmajor,,39.43931,2.74899,Entire home,Entire home/apt,4,1,1,2,$200.00,t,30,60,90,365,2024-12-15,10,0,0,2023-05-28,2023-09-09,5,4.9,5,4.8,4.9,4.8,4.6,f,1
867967217507098947,20241214212418,2024-12-15,city scrape,"""NEW"" Villa Elaine - Pollenca, Mallorca",97222654,Best Holiday Homes Limited,2016-09-29,,within a day,75%,80%,f,491,1067,"['email', 'phone']",t,t,"Illes Balears, Spain",Pollença,,39.86712,3.00973,Entire villa,Entire home/apt,4,2,2,2,"$1,048.00",t,0,0,0,203,2024-12-15,0,0,0,,,,,,,,,,f,239
867975281381734272,20241214212418,2024-12-15,city scrape,Finca Es Figueral,482664742,Holidu,2022-10-07,"Munich, Germany",within an hour,100%,100%,f,480,981,"['email', 'phone']",t,t,,Campos,,39.3928036,3.072429204,Entire villa,Entire home/apt,12,6,6,8,$349.00,t,30,60,90,334,2024-12-15,11,8,3,2023-08-12,2024-11-30,5,4.82,5,5,4.91,4.82,4.91,t,83
868037298343468164,20241214212418,2024-12-15,city scrape,Sa Caseta,104655996,Cristina,2016-11-21,,within an hour,100%,99%,,170,416,"['email', 'phone']",t,t,,Búger,,39.75874,2.97498,Entire villa,Entire home/apt,4,1.5,2,2,$124.00,t,20,50,80,338,2024-12-15,3,1,0,2023-04-29,2024-10-09,5,5,5,5,5,5,5,t,81
868088618105023260,20241214212418,2024-12-15,city scrape,DeLuxe chalet near the beach,10497086,Richard,2013-12-08,"Palma de Mallorca, Spain",within a few hours,100%,100%,f,2,18,"['email', 'phone']",t,t,,Muro,,39.79792,3.12213,Entire home,Entire home/apt,6,3,3,4,$230.00,t,0,0,0,227,2024-12-15,10,5,0,2023-06-06,2024-10-25,4.8,5,5,5,5,5,4.8,f,2
868097274951032458,20241214212418,2024-12-15,city scrape,110 Villa Balandre Etv/4718 by Mallorca Charme,3893191,Mallorca Charme Home Rentals,2012-10-16,"Muro, Spain",within an hour,100%,99%,f,81,81,"['email', 'phone', 'work_email']",t,t,"Muro, Illes Balears, Spain",Muro,,39.81284,3.114,Entire villa,Entire home/apt,6,2,3,4,$101.00,t,0,0,14,153,2024-12-15,8,4,0,2023-04-26,2024-11-02,4.75,4.75,4.63,5,5,4.75,4.75,t,81
868105270256644248,20241214212418,2024-12-15,city scrape,Villa Puntxa,469211146,Holidu,2022-07-13,"Madrid, Spain",within an hour,100%,99%,f,542,1096,"['email', 'phone']",t,t,,Pollença,,39.8893644,3.0161189,Entire home,Entire home/apt,6,3,3,5,$183.00,t,29,59,89,364,2024-12-15,0,0,0,,,,,,,,,,t,57
866555391428291680,20241214212418,2024-12-15,city scrape,Vista espectacular tranquilidad,503321799,Ahmed,2023-03-01,,a few days or more,0%,0%,f,2,7,"['email', 'phone']",t,t,,Calvià,,39.54732,2.58501,Entire rental unit,Entire home/apt,4,1,1,2,$200.00,,30,60,90,365,2024-12-15,0,0,0,,,,,,,,,,f,2
866627094887368053,20241214212418,2024-12-15,city scrape,Large Garden Villa,24995118,Catalina,2014-12-19,,N/A,N/A,100%,f,1,1,"['email', 'phone']",t,t,,Sant Joan,,39.57025,3.06675,Entire home,Entire home/apt,6,2,3,5,$220.00,t,8,38,68,248,2024-12-15,2,1,0,2023-10-13,2024-03-01,5,5,5,5,5,5,5,t,1
866949775437587605,20241214212418,2024-12-15,city scrape,Last Minute OFFER Beach 10 min walk from Apartment,41863175,Daniel,2015-08-18,"Port d'Alcúdia, Spain",within an hour,100%,99%,f,31,68,"['email', 'phone', 'work_email']",t,t,"Alcúdia, Illes Balears, Spain",Alcúdia,,39.8316829,3.1127805,Entire rental unit,Entire home/apt,4,1,2,2,$138.00,t,19,49,79,354,2024-12-15,10,9,0,2023-07-06,2024-11-12,4.6,4.6,4.8,4.9,4.5,4.6,4.5,t,29
873825630545891697,20241214212418,2024-12-15,city scrape,Vistafar by Rentallorca,330373655,Juan,2020-01-24,"Petra, Spain",within an hour,100%,99%,t,69,118,"['email', 'phone']",t,t,,Alcúdia,,39.83978,3.16173,Entire home,Entire home/apt,8,3,4,6,$373.00,t,0,0,0,158,2024-12-15,2,2,0,2024-05-25,2024-06-25,5,5,5,5,5,5,5,t,69
873857759719769286,20241214212418,2024-12-15,city scrape,Enjoy Summer in Mallorca,27510828,Jan,2015-02-10,"Binissalem, Spain",within an hour,100%,97%,f,10,15,"['email', 'phone']",t,t,"Sa Pobla, Balearic Islands, Spain",Sa Pobla,,39.76241,3.05303,Entire home,Entire home/apt,6,3,3,3,$220.00,t,0,0,0,36,2024-12-15,0,0,0,,,,,,,,,,f,10
874308223294092796,20241214212418,2024-12-15,city scrape,"Villa Carritx, modern swimingpool house near the s",11810390,Villasmar,2014-01-31,"Alcúdia, Spain",within an hour,100%,90%,t,73,174,"['email', 'phone']",t,t,,Capdepera,,39.67489,3.45124,Entire chalet,Entire home/apt,7,4,4,4,$286.00,t,0,0,0,68,2024-12-15,4,0,0,2023-06-28,2023-08-27,4.25,5,4.5,4.25,4.5,4,4,f,72
874308340864431551,20241214212418,2024-12-15,city scrape,"Villa Carritx 4 pax, modern swimmingpool house",11810390,Villasmar,2014-01-31,"Alcúdia, Spain",within an hour,100%,90%,t,73,174,"['email', 'phone']",t,t,,Capdepera,,39.67566,3.45042,Entire chalet,Entire home/apt,4,4,4,4,$231.00,t,0,0,0,68,2024-12-15,5,0,0,2023-06-04,2023-10-10,4.4,4.4,4.6,5,5,4,4.6,f,72
874555747520347081,20241214212418,2024-12-15,city scrape,Capuchina profesional 26,246307666,Lluis Biel,2019-03-02,,within a day,100%,100%,f,4,4,"['email', 'phone']",t,t,,Sa Pobla,,39.7697384,3.0250778,Campsite,Entire home/apt,6,1,2,4,$125.00,t,30,60,90,365,2024-12-15,1,1,0,2024-08-16,2024-08-16,1,1,3,3,2,4,1,f,4
874605228276508814,20241214212418,2024-12-15,city scrape,Les Palmeres,376243856,Urban,2020-11-19,"Alcúdia, Spain",within an hour,100%,96%,f,26,80,"['email', 'phone']",t,t,,Pollença,,39.86826,3.07102,Entire villa,Entire home/apt,6,3,3,5,$209.00,t,0,0,0,1,2024-12-15,7,3,0,2023-05-20,2024-09-15,4.14,4.57,4.43,4.57,4.57,4.57,4.14,t,24
838358744376818952,20241214212418,2024-12-15,city scrape,Charming Rural House - So Na Vidala,26691437,Taylan & Guille,2015-01-25,"Balearic Islands, Spain",within an hour,95%,97%,t,24,76,"['email', 'phone']",t,t,"Andratx, Illes Balears, Spain",Andratx,,39.58647,2.41191,Entire home,Entire home/apt,2,1,1,1,$128.00,t,0,0,0,188,2024-12-15,6,4,0,2023-08-03,2024-09-15,4.67,4.67,4.83,4.5,4.83,4.83,3.83,t,22
838415617389873923,20241214212418,2024-12-15,city scrape,Villa mit Meerblick und Pool für 6 Personen,79249801,Andrea,2016-06-22,"Mönchengladbach, Germany",within a few hours,100%,80%,t,1,2,"['email', 'phone']",t,t,"Cala Ego, Santanyi, Palma de Mallorca, Spain",Santanyí,,39.3669484,3.22704,Entire home,Entire home/apt,6,3.5,3,3,$600.00,t,29,59,89,341,2024-12-15,19,13,0,2023-05-24,2024-10-25,5,5,5,5,5,5,4.79,f,1
874989818816049767,20241214212418,2024-12-15,city scrape,Bella Amore Campanet,469211146,Holidu,2022-07-13,"Madrid, Spain",within an hour,100%,99%,f,542,1096,"['email', 'phone']",t,t,,Campanet,,39.77832737,2.976285801,Entire home,Entire home/apt,4,2,2,3,$135.00,t,29,59,89,364,2024-12-15,1,0,0,2023-08-03,2023-08-03,3,3,3,4,5,3,4,t,57
